mois,region,authorType,depts,participants,refs,question,oui,non,vide,mots-cles,occurrences,type,link
mars,Guadeloupe,Élu / élue et Institution,971=1,1,1,Q201,no,no,no,"ecoute=1,niveau=1,chambres=1,consulaires=1,disponibles=1",5,ou,solo
mars,Guadeloupe,Élu / élue et Institution,971=1,1,1,Q202,no,no,no,"ecoute=1,niveau=1,chambres=1,consulaires=1,disponibles=1",5,ou,solo
mars,Guadeloupe,Élu / élue et Institution,971=1,1,1,Q203,no,no,no,"ecoute=1,niveau=1,chambres=1,consulaires=1,disponibles=1",5,ou,solo
mars,Guadeloupe,Élu / élue et Institution,971=1,1,1,Q189,no,no,no,"encore=1,d'interlocuteurs=1,favoriser=1,regroupements=1,services=1",5,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q169,no,no,no,"guyane=21,français=14,président=13,nombre=9,services=8,l'état=8,chaque=7,république=7,supprimer=7,kourou=7",101,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q170,9,16,15,no,no,fe,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q171,no,no,no,"collectivités=11,guyane=5,territoriales=5,l'état=3,doivent=3,locales=2,surtout=2,moyens=2,fonctionnaires=2,qu'ils=2",37,ou,Q170
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q204,9,13,18,no,no,fe,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q172,no,no,no,"services=3,transport=2,communes=2,transports=2,publics=2,centres=2,guyane=2,rouvrir=1,guichets=1,préfectures=1",18,ou,Q204
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q174,no,no,no,"internet=6,démarches=3,personnes=3,accessible=2,devraient=2,pouvoir=2,d'internet=2,petites=2,communes=2,remplir=2",26,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q175,2,18,20,no,no,fe,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q176,1,1,38,no,no,fe,Q175
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q177,no,no,no,"démarches=3,agents=3,toutes=3,commune=2,davantage=2,parfois=2,guyane=2,services=2,publics=2,unique=2",23,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q178,no,no,no,"mairies=2,système=2,public=2,impots=2,arrivée=1,d'internet=1,emploi=1,manière=1,générale=1,pouvons=1",14,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q179,no,no,no,"services=3,professeur=3,postes=3,qualité=2,public=2,professeurs=2,devant=2,enfants=2,nombre=2,rationaliser=1",22,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q180,13,7,20,no,no,fe,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q181,4,12,24,no,no,fe,Q180
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q182,no,no,no,"déclaration=2,trimestrielle=1,d'activité=1,tentative=1,infructueuse=1,sommes=1,emblée=1,considérés=1,fraudeurs=1,oublie=1",11,ou,Q180
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q183,no,no,no,"pourquoi=1,redemander=1,systématiquement=1,naissance=1,ceux-ci=1,sont-ils=1,valables=1,renvoyer=1,plusieurs=1,documents=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q184,9,6,25,no,no,fe,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q185,no,no,no,"souvent=2,parfois=2,hiérarchiques=2,parler=1,propre=1,expérience=1,qu'adjoint=1,administratif=1,rendre=1,comptes=1",13,ou,Q184
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q186,17,0,23,no,no,fe,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q187,no,no,no,"agents=4,l'inverse=3,responsable=3,fonctionnaires=2,former=2,doivent=2,service=2,travail=2,soient=2,difficile=1",23,ou,Q186
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q188,no,no,no,"services=3,public=3,populations=2,fonctionnaires=2,donner=2,moyens=2,guyane=2,favoriser=2,inciter=2,villages=2",22,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q191,no,no,no,"impossibilité=1,reprendre=1,études=1,universitaires=1,conservant=1,versée=1,emploi=1,utilisable=1,fonction=1,publique=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q192,no,no,no,"enfants=4,classes=3,petite=3,guyane=2,classe=2,scolariser=2,d'attente=2,section=2,l'état=2,devrait=2",24,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q193,no,no,no,"emploi=3,débordé=2,conseiller=2,certainement=1,recours=1,plusieurs=1,l'occasion=1,mutations=1,trouvé=1,chaque=1",14,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q194,no,no,no,"traiter=1,corrections=1,carrière=1,atteint=1,impossible=1,suivre=1,facilement=1,cotisations=1,droits=1,manque=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q195,no,no,no,"feuilles=2,remboursement=2,sécurité=2,lorsqu'on=1,envoie=1,médecin=1,pratique=1,payant=1,remboursements=1,arrive=1",13,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q196,no,no,no,"permanence=1,villages=1,d'aide=1,remplir=1,dossiers=1,orientations=1,systématiques=1,services=1,sociaux=1,débordés=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q198,no,no,no,"complexe=1,services=1,différents=1,décourageant=1,véritable=1,développement=1,économique=1,création=1,guichet=1,unique=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q199,no,no,no,"personne=3,document=2,l'embauche=2,difficile=1,change=1,démarche=1,l'administration=1,s'occupe=1,papiers=1,recrutement=1",14,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q200,no,no,no,"l'urssaf=2,refonte=1,formation=1,professionnelle=1,beaucoup=1,d'abus=1,l'administration=1,surtout=1,bloque=1,nationaliser=1",11,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q201,no,no,no,"salaire=2,l'employé=2,conseil=1,minimum=1,conséquences=1,salarié=1,retraite=1,urssaf=1,catastrophe=1,double=1",12,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q202,no,no,no,"compliqué=1,chambre=1,artisans=1,fonctionnaires=1,incompétents=1,désagréables=1,l'urssaf=1,incompétance=1,ubuesque=1,arbitraire=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q203,no,no,no,"compliqué=1,chambre=1,artisans=1,fonctionnaires=1,incompétents=1,désagréables=1,l'urssaf=1,incompétance=1,ubuesque=1,arbitraire=1",10,ou,solo
mars,Guyane,Citoyen / Citoyenne,973=40,40,40,Q189,no,no,no,"élèves=14,classe=9,scolaire=7,possibilité=5,supprimer=5,guyane=4,enseignants=4,enfants=4,l'élève=4,moyens=3",59,ou,solo
mars,Guyane,,973=11,11,11,Q169,no,no,no,"guyane=31,manque=18,france=14,français=12,castor=10,kourou=10,président=9,service=8,nombreuses=8,proximité=7",127,ou,solo
mars,Guyane,,973=11,11,11,Q170,0,4,7,no,no,fe,solo
mars,Guyane,,973=11,11,11,Q171,no,no,no,"guyane=31,manque=18,france=14,français=12,castor=10,kourou=10,président=9,service=8,nombreuses=8,proximité=7",127,ou,Q170
mars,Guyane,,973=11,11,11,Q204,0,1,10,no,no,fe,solo
mars,Guyane,,973=11,11,11,Q172,no,no,no,"services=1,publics=1,améliorer=1,l'éducation=1,justice=1,sociale=1,doivent=1,renforcés=1,réduire=1,inégalités=1",10,ou,Q204
mars,Guyane,,973=11,11,11,Q174,no,no,no,"services=1,publics=1,améliorer=1,l'éducation=1,justice=1,sociale=1,doivent=1,renforcés=1,réduire=1,inégalités=1",10,ou,solo
mars,Guyane,,973=11,11,11,Q175,0,1,10,no,no,fe,solo
mars,Guyane,,973=11,11,11,Q176,0,0,11,no,no,fe,Q175
mars,Guyane,,973=11,11,11,Q177,no,no,no,"services=1,publics=1,améliorer=1,l'éducation=1,justice=1,sociale=1,doivent=1,renforcés=1,réduire=1,inégalités=1",10,ou,solo
mars,Guyane,,973=11,11,11,Q178,no,no,no,"services=1,publics=1,améliorer=1,l'éducation=1,justice=1,sociale=1,doivent=1,renforcés=1,réduire=1,inégalités=1",10,ou,solo
mars,Guyane,,973=11,11,11,Q179,no,no,no,"services=1,publics=1,permettant=1,besoins=1,fondamentaux=1,personnes=1,vulnérables=1",7,ou,solo
mars,Guyane,,973=11,11,11,Q180,1,0,10,no,no,fe,solo
mars,Guyane,,973=11,11,11,Q181,0,1,10,no,no,fe,Q180
mars,Guyane,,973=11,11,11,Q182,no,no,no,"services=1,publics=1,permettant=1,besoins=1,fondamentaux=1,personnes=1,vulnérables=1",7,ou,Q180
mars,Guyane,,973=11,11,11,Q183,no,no,no,"services=1,publics=1,permettant=1,besoins=1,fondamentaux=1,personnes=1,vulnérables=1",7,ou,solo
mars,Guyane,,973=11,11,11,Q184,1,0,10,no,no,fe,solo
mars,Guyane,,973=11,11,11,Q185,no,no,no,"donner=1,moyens=1,travailler=1",3,ou,Q184
mars,Guyane,,973=11,11,11,Q186,1,0,10,no,no,fe,solo
mars,Guyane,,973=11,11,11,Q187,no,no,no,"permettre=1,fonctionnaires=1,d'avoir=1,meilleures=1,carrières=1,possibilité=1,changer=1,métier=1,éviter=1,grandes=1",10,ou,Q186
mars,Guyane,,973=11,11,11,Q188,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q191,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q192,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q193,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q194,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q195,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q196,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q198,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q199,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q200,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q201,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q202,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q203,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Guyane,,973=11,11,11,Q189,no,no,no,"meilleure=1,répartition=1,moyens=1,territoires=1",4,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q169,no,no,no,"sérénité=1,système=1,'déféodaliser'=1,parlementaires=1,sénateurs=1,députés=1,conseillers=1,régionaux=1,d'élus=1,entreprise=1",10,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q170,0,1,0,no,no,fe,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q171,no,no,no,"sérénité=1,système=1,'déféodaliser'=1,parlementaires=1,sénateurs=1,députés=1,conseillers=1,régionaux=1,d'élus=1,entreprise=1",10,ou,Q170
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q204,0,1,0,no,no,fe,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q172,no,no,no,"fichier=1,national=1,nantes=1,français=1,l'etranger=1",5,ou,Q204
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q174,no,no,no,"fichier=1,national=1,nantes=1,français=1,l'etranger=1",5,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q175,1,0,0,no,no,fe,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q176,1,0,0,no,no,fe,Q175
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q177,no,no,no,prestation=1,1,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q178,no,no,no,prestation=1,1,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q179,no,no,no,prestation=1,1,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q180,1,0,0,no,no,fe,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q181,0,1,0,no,no,fe,Q180
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q182,no,no,no,prestation=1,1,ou,Q180
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q183,no,no,no,prestation=1,1,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q184,0,1,0,no,no,fe,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q185,no,no,no,prestation=1,1,ou,Q184
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q186,0,1,0,no,no,fe,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q187,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,Q186
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q188,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q191,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q192,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q193,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q194,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q195,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q196,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q198,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q199,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q200,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q201,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q202,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q203,no,no,no,"intervention=1,d'humanité=1,mélanger=1,demandeurs=1,d'allocations=1,permanents=1,demandent=1,l'administration=1",8,ou,solo
mars,Né à l'étranger,Élu / élue et Institution,99=1,1,1,Q189,no,no,no,"l'impérieuse=1,nécessité=1,d'avoir=1,faiblesse=1,mèneront=1,ecartez=1,hommes=1,faibles=1",8,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q169,no,no,no,"france=13,communes=10,territoires=9,numérique=9,publics=9,services=9,région=8,l'etat=7,régions=7,missions=6",87,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q170,15,18,5,no,no,fe,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q171,no,no,no,"moyens=7,régions=6,missions=6,locales=5,gouvernement=4,central=4,transfert=3,décentralisation=3,peuvent=3,collectivités=3",44,ou,Q170
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q204,17,14,7,no,no,fe,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q172,no,no,no,"services=10,français=7,publics=7,l'étranger=6,service=5,internet=3,public=3,france=3,solutions=2,certains=2",48,ou,Q204
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q174,no,no,no,"internet=5,pouvoir=4,l'état=4,service=3,administrative=2,devrait=2,propriétés=2,portefeuilles=2,d'action=2,toutes=2",28,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q175,13,17,8,no,no,fe,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q176,9,5,24,no,no,fe,Q175
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q177,no,no,no,"répondre=3,administrations=2,simplifier=2,citoyen=2,français=2,l'étranger=2,agents=2,toutes=1,solutions=1,semblent=1",18,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q178,no,no,no,"services=5,service=4,informatisé=2,impots=2,surtout=2,niveau=2,papier=2,l'etat=2,naissance=2,publics=2",25,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q179,no,no,no,"services=7,publics=5,service=4,toutes=3,transports=3,nationale=3,sociaux=3,société=3,droits=3,numériques=3",37,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q180,24,7,7,no,no,fe,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q181,4,25,9,no,no,fe,Q180
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q182,no,no,no,"revenus=2,revenu=2,remplir=2,impots=1,déclaration=1,j'hésitais=1,intégrer=1,quelques=1,heures=1,faites=1",13,ou,Q180
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q183,no,no,no,"certificat=4,déclarations=3,naissance=3,chaque=2,dossier=2,formulaires=2,normes=2,fournniture=1,caisse=1,retraite=1",21,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q184,20,7,11,no,no,fe,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q185,no,no,no,"pouvoir=3,permettant=2,mobilité=2,locales=2,décisions=2,objectifs=2,rapide=2,arrêtant=2,dossiers=2,s'affranchir=1",20,ou,Q184
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q186,27,0,11,no,no,fe,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q187,no,no,no,"fonctionnaires=7,formation=6,service=5,administration=4,public=4,fonctionnement=4,pouvoir=4,notamment=4,agents=4,expérience=3",45,ou,Q186
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q188,no,no,no,"services=7,publics=7,difficulté=4,citoyens=3,public=3,simplifier=3,certaines=3,exemple=3,vitesse=3,territoires=3",39,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q191,no,no,no,"formation=4,offres=3,concerne=2,formations=2,satisfaction=1,beaucoup=1,d'informations=1,insatisfaction=1,manque=1,lisibilité=1",17,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q192,no,no,no,"enfants=5,l'étranger=4,français=3,écoles=3,france=3,l'accès=2,françaises=2,mairie=2,francaise=2,retour=2",28,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q193,no,no,no,"aucune=4,administration=4,entreprise=2,conseils=2,travailler=2,rentrer=2,travail=2,emploi=2,d'emplois=2,active=1",23,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q194,no,no,no,"l'étranger=4,retraite=4,dossier=2,française=2,résident=1,tourner=1,l'ensemble=1,problème=1,différents=1,acteurs=1",18,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q195,no,no,no,"l'étranger=8,france=4,français=4,remboursement=4,sociale=3,sommes=3,sécurité=2,impots=2,dommage=2,sachant=2",34,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q196,no,no,no,concerne=1,1,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q198,no,no,no,"satisfaction=2,qualité=2,création=2,d'entreprise=2,banque=2,entreprise=1,micro-entreprise=1,grande=1,facilité=1,procédure=1",15,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q199,no,no,no,"concerne=1,explicite=1,bulletin=1,salaires=1,pourquoi=1,simple=1,complique=1",7,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q200,no,no,no,concerne=1,1,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q201,no,no,no,"urssaf=2,organisme=1,unique=1,collecte=1,serait=1,bonheur=1,régler=1,partie=1,cotisation=1,récupère=1",11,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q202,no,no,no,"concerne=1,remarque=1,particulière=1",3,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q203,no,no,no,concerne=1,1,ou,solo
mars,Né à l'étranger,Citoyen / Citoyenne,99=38,38,38,Q189,no,no,no,"services=7,nombre=5,communes=5,simple=4,supprimer=4,publics=4,france=3,service=3,droits=3,devoirs=3",41,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q169,no,no,no,"tellement=2,agents=2,recevoir=2,pouvoir=2,australie=2,fréquent=1,d'avoir=1,bourrus=1,impolis=1,quelquefois=1",15,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q170,1,0,5,no,no,fe,solo
mars,Né à l'étranger,,99=6,6,6,Q171,no,no,no,"territoires=3,depend=1,certains=1,peuples=1,guichet=1,capacité=1,traiter=1,étendue=1,mission=1,peuplés=1",12,ou,Q170
mars,Né à l'étranger,,99=6,6,6,Q204,1,0,5,no,no,fe,solo
mars,Né à l'étranger,,99=6,6,6,Q172,no,no,no,"nécessité=2,trouver=2,déplacer=2,famille=1,absolue=1,mettre=1,paquet=1,préservation=1,sécurité=1,sociale=1",13,ou,Q204
mars,Né à l'étranger,,99=6,6,6,Q174,no,no,no,"français=3,toujours=2,beaucoup=2,france=2,vraiment=1,service=1,telephone=1,agents=1,disponibles=1,compétents=1",15,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q175,0,1,5,no,no,fe,solo
mars,Né à l'étranger,,99=6,6,6,Q176,0,0,6,no,no,fe,Q175
mars,Né à l'étranger,,99=6,6,6,Q177,no,no,no,"surement=1,évaluation=1,nécessaire=1,établir=1,critères=1,performance=1,service=1,recevant=1,plaintes=1,suggestions=1",10,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q178,no,no,no,"grande=1,sécurité=1,sociale=1",3,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q179,no,no,no,commissariats=1,1,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q180,1,0,5,no,no,fe,solo
mars,Né à l'étranger,,99=6,6,6,Q181,0,1,5,no,no,fe,Q180
mars,Né à l'étranger,,99=6,6,6,Q182,no,no,no,commissariats=1,1,ou,Q180
mars,Né à l'étranger,,99=6,6,6,Q183,no,no,no,commissariats=1,1,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q184,1,0,5,no,no,fe,solo
mars,Né à l'étranger,,99=6,6,6,Q185,no,no,no,"formation=2,meilleure=1,incluant=1,l'accueil=1,politesse=1,efficacité=1,gestion=1",8,ou,Q184
mars,Né à l'étranger,,99=6,6,6,Q186,1,0,5,no,no,fe,solo
mars,Né à l'étranger,,99=6,6,6,Q187,no,no,no,"prendre=2,telephone=2,capable=2,services=2,multiplier=1,possibilité=1,internet=1,rendez=1,personnel=1,competent=1",14,ou,Q186
mars,Né à l'étranger,,99=6,6,6,Q188,no,no,no,"present=1,guichet=1,unique=1,personnel=1,competent=1,proche=1,population=1",7,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q191,no,no,no,"present=1,guichet=1,unique=1,personnel=1,competent=1,proche=1,population=1",7,ou,solo
mars,Né à l'étranger,,99=6,6,6,Q192,no,no,no,"present=1,guichet=1,unique=1,personnel=1,competent=1,proche=1,population=1",7,ou,solo
